1513882200,1830923,9.20771132
1513882260,1832824,3.71432354
1513882320,1834899,9.94672247
1513882380,1833769,5.93405405
1513882440,1835580,4.6514362
1513882500,1841861,7.09853451
1513882560,1848999,36.53171254
1513882620,1848800,33.16682605
1513882680,1849324,7.08688536
1513882740,1844758,6.96879987
1513882800,1844758,6.96879987
1513882860,1844758,6.96879987
1513882920,1844758,6.96879987
1513882980,1844758,6.96879987
1513883040,1844758,6.96879987
1513883100,1844758,6.96879987
1513883160,1844758,6.96879987
1513883220,1844758,6.96879987
1513883280,1844758,6.96879987
1513883340,1844758,6.96879987
1513883400,1844758,6.96879987
1513883460,1844758,6.96879987
1513883520,1843347,30.64501753
1513883580,1838569,3.35268877
1513883640,1838001,5.44396496
1513883700,1838001,5.44396496
1513883760,1828020,8.35091354
1513883820,1831900,24.8376444
1513883880,1840909,55.71969379
1513883940,1845932,28.60244789
1513884000,1839145,16.49193335
1513884060,1845000,20.43331318
1513884120,1846015,7.33547747
1513884180,1857000,18.90305518
1513884240,1865602,34.34245153
1513884300,1864479,12.70719933
1513884360,1872875,9.04851608
1513884420,1871100,13.3790089
1513884480,1867074,13.74988367
1513884540,1859070,49.0345033
1513884600,1857341,20.96349632
1513884660,1862708,8.51227215
1513884720,1862807,2.87965856
1513884780,1859910,11.86616841
1513884840,1865390,2.22757362
1513884900,1870644,3.40055137
1513884960,1874449,5.97285924
1513885020,1868160,11.97181777
1513885080,1865000,26.72507719
1513885140,1865602,11.20881079
1513885200,1872000,7.96346438
1513885260,1872060,3.98574245
1513885320,1874659,8.00800393
1513885380,1872823,2.62811241
1513885440,1872924,2.70351565
1513885500,1878578,4.18893173
1513885560,1875001,4.45876302
1513885620,1878168,0.18145619
1513885680,1879614,4.10142661
1513885740,1879980,7.3521843
1513885800,1880001,7.36245773
1513885860,1879674,4.41461603
1513885920,1879899,11.70825372
1513885980,1873854,5.21948799
1513886040,1873656,1.83968626
1513886100,1877030,8.18445832
1513886160,1880000,12.60918843
1513886220,1887550,50.40077948
1513886280,1895000,10.33379198
1513886340,1900129,4.01201358
1513886400,1907390,5.02482351
1513886460,1899050,11.08228177
1513886520,1904575,4.34148067
1513886580,1903814,0.87442093
1513886640,1902146,4.78174
1513886700,1901042,1.7252
1513886760,1905739,1.64632657
1513886820,1906569,8.12315734
1513886880,1906000,4.99528227
1513886940,1905001,3.54514004
1513887000,1907718,1.86402678
1513887060,1905000,0.75109144
1513887120,1900845,3.18966798
1513887180,1902108,3.98532818
1513887240,1903026,2.02824324
1513887300,1904605,5.55098118
1513887360,1906990,5.12888739
1513887420,1905932,0.95036488
1513887480,1902444,1.03224144
1513887540,1903350,1.20664906
1513887600,1903350,0.21627101
1513887660,1902242,1.27246292
1513887720,1897541,11.01960363
1513887780,1899000,4.18752965
1513887840,1893752,11.62309666
1513887900,1889553,23.24502124
1513887960,1887324,8.08095133
1513888020,1889651,9.97076653
1513888080,1888896,7.52343139
1513888140,1894400,2.5451227
1513888200,1892362,17.79925263
1513888260,1889857,3.14825121
1513888320,1887741,9.79472025
1513888380,1892109,4.19386995
1513888440,1888803,7.5596132
